Data :
1431281168 8959819278413876541
1529848024 16670867286667328195
1667212441 14397393335041224848
185914191 12231860314304129580
1045402796 18003771759900887587
184516166 15081310648145506778
1112162736 3987263816680221657
1052044001 17675612828101461157
485809223 4189580967543266327
301957839 4476244598873607170
651485532 11447777976645186686
1547674555 1847316460977740412
1487206388 16257140373699151058
530898814 18212635361743930471
784655908 12681130220013039916
1481264677 9234226141303707830
56590038 17819244437515321089
95737460 8643044488346636061
684691640 4582796542547154525
2045402985 17920720223049078412
1014995513 15977051924968537588
1190108888 11760077549501691790
1287627412 7532387204718957822
1099232023 7422823709651694182
924119019 3678693103107297557
1482664304 6646333026038586168
581232510 10951030546654393095
2031422848 9593663553795797556
276794057 2667110136221946346
922371712 11995338154326637704
1893709124 12418601769887170336
1947187016 2153801617958051553
2125096772 17112091973260039467
965014492 8386818274924249033
1019540813 7724079637276578262
1715799947 8460887544920241676
313494959 5485882396216162312
38067280 15883181270376153473
2069172585 13445569853323821922
161800146 17519217302873502758
303358926 933521873059421525
67078254 18429739977433597304
509231074 12609974775433305531
1310348594 3560581555337450912
2133835924 9654603492808824654
8008661 1401665572058733494
733977646 4105932809097803001
471831961 11657525415353157345
505386672 3634792992470337574
929014242 4257490954019732354
1031425860 346618752598065335
1617234241 10377794443259538962
342506974 11558603650407825567
1796891603 12332754214272311621
2044007875 7989934500988343334
1472180645 7353323887155640676
368721816 2753055333878065709
200599026 9132972100320883900
189763776 15314728279729984747
529504881 9233942050119153069
1653935417 3297972895454586125
853866639 3112592399992947738
301612988 4300645587389284121
2068475358 14156995957600586567
1951383703 6315758586978776049
1134537675 13530214081487454440
1876235387 1031769557325921773
68478350 8689373579187030266
1190811691 11602412791897061723
2119157203 2214042606131103616
1937752363 10175297058241320492
761242277 11140031663075560938
745164018 11170929969930809764
1686442065 9745629455003120199
170890167 3106634032773304879
768932032 2066000614016174335
1005911801 13975266596476495347
515175020 17200418125535961153
852469226 4239623004028186835
504339845 16828815162594853274
1610245535 17879945558577912187
1689238914 4554283086291728676
1506086455 5358927672322327934
548380766 1679310375202330417
1869595378 13052789679147826904
196406519 17657495965467067474
722445677 15396405823008621239
923424147 16093182070167524104
1975502427 15505469290520188465
726290691 17020600809775831709
1981444572 818024314528838030
222970887 15701920964996680050
2035271873 9163388022609711708
254078912 9522828106151216517
1192560732 6725716127814490837
1559914317 6559659914328125630
1471134422 4424900446725365666
770331507 11168103385651723107
130695972 11735741763992934682
1213532829 16520172659419909832
964319635 16927492594732865540
1414511329 1944628238160440278
986689513 18426044415545430392
1701124067 7208139059106765565
1291827174 8650210516556339094
867850331 17134517749633205509
1975503510 17952500565702904055
542789782 3007686233583355293
313499681 747809352943678782
999273001 10661600553842706496
305810123 17085487188171361700
1633665758 7541759562043941700
2021291973 9481210097844364524
1186619956 3433236907391088056
1721746863 15434918004943776436
1640656446 17897359174367068815
842684847 6599017010324350270
1531603959 4728166632121533030
1016400218 7262244057802683299
1830100672 6451102385422974875
2036671581 14544447722850667964
1495602972 11175548071369687886
1485816277 2250172716885691156
1473582817 5027424669448559589
86307635 10500176731386600666
486866358 3098991752471223981
1761593776 17004318426910836948
583685606 9363744278180752863
2134889436 6373901783716749564
1143978533 8582913196343364384
1200602019 2943980537091902792
1007313249 1155771298391040154
1680853128 14199009411573358209
1900706031 5660262402583608891
572500973 14830015748077553977
1961523949 10987825190359081791
1057994963 16671003185000373473
2138385245 5996192139927519571
1601161240 111251067716170377
1983544525 8169501994282872461
801791565 13803273122348889628
1877637757 8733734863904792512
1507487962 14784202917732544915
174389572 5327712273141265133
128951061 14009900241572395831
2023041508 17872577328751703895
1397387065 4375635828391509654
1586132027 15251704202787664643
704623264 18433546433964920831
1111124002 13240718130316977167
1519372406 7829521041605168919
1090501987 15416251947228681040
2143279339 9609133823543122182
1299869158 15467869834772657759
1520421223 1863079193901597429
1978302522 14208327756916442859
932515826 3744315537536943210
1026538793 9876313626715675929
684700762 6384959496279188329
564812836 1164575141289866253
2033877657 7892525878518122619
449119225 1562843100427827501
1872395906 12409099099206249926
1509586266 2699403758385801823
231363655 14309888022406875624
1884629629 17632732213739382318
1954884723 9199718421999690702
739227564 9932726737092129999
1380960370 9277187438585530720
291482653 9165241685378484572
808434135 2052757603219669377
2084210204 1728090434732032969
329930858 2513003593241642303
1333424827 14418319734104143478
807735250 9134467113629382150
2026887852 13898783791333879420
1017451952 7413384597842640030
399487075 15832295011639176035
1318045835 7456633296734217851
958731402 10984760647549373817
544890697 10621672410906793350
1285190326 16916938836374427484
1511684379 8765027955513376040
1229615771 797758995271803714
1574599657 6651792091070829004
1361387782 12969046726189921156
1525665858 16626358848794146745
992286681 1276794914382358927
1098193631 14933552579190271786
1063939976 13407261159994414908
2068132992 4403235597474816266
1419060280 6571025571200344694
1749363971 9752899661101556499
1107631203 13528192898583846020
27940275 15699792755966511123
1048910629 581919446338453910
1423953920 7231501562092982851
832902641 606217449883355666
975160433 15813848949999080784
1863659771 12186866891563734301
174043045 4721584776504395806
1208994556 3041780200125576280
302669327 5014261665148244350
1746917659 8560121379416346687
634021589 11338674512610102348
330631705 12165492330310469552
1129302573 2847575694901439801
1995082654 13721254958648353354
284843811 11655540227104135152
1045416024 8489842146844105421
1635768277 14483152776545024861
1217034343 7607120797628073279
778726775 3303695898344161718
1432343609 6679560752798761115
1445276141 14547900201586813401
1548736334 2192303200473836571
1264220992 11896072363825628007
421160288 88065472367131656
103789419 4501020735631343741
1066388760 15409768707046602359
1946149904 13375739164585315972
2031085175 4908023725046468288
1382012301 12850129522513067812
1103089326 6057971564181411444
1782571197 8721058881053792851
923781745 15737599107410713614
1836049146 18047511134557654906
510290760 9037926131482872240
1584738937 8372602914593152644
1260377274 10330487683233939108
1675965711 2289575527178412187
301622931 5617164457885343441
481280172 6048018939098436655
646606768 6767293675638345738
1476385567 17153181437402817480
1685403165 14659598318151961716
268418164 10308419141807201071
730144242 14450358596586912227
1371877055 1837147353303097579
99945997 5811213255812892680
1213890806 12889902815522743565
1976909723 4023120047610632964
1341118957 15819749497452084822
749368924 12965325178619491860
379219145 5470767253453834274
1276107150 11308275763736050631
1589983272 18392477772755892101
1326789101 14120222132341789723
777331861 4550042248344726643
713368386 9168135257133082515
1224727434 5196681351888943328
546993360 2952432894588665311
1241854570 5079958109193265225
414872189 5007064650146476567
1630878961 16670656429174658409
899667268 6361828866092402209
929027610 7501119853835082975
648007402 7293948968273773232
2065342105 11688481722605139442
951397438 8612072717198857154
708825368 1213524854558708930
656396246 10911849940625254637
587888869 39618413722052169
1286944340 4676605265385866604
1742728455 1006855513376779638
1008370836 16493115883958598328
1979009178 1358870304290806174
167057848 2063952155332316328
868210386 17632255164186786170
513789461 1897158816112191736
1538255069 9302834390762500135
1941260478 6509397008406108849
40179576 14244534368081156470
706029895 9493147176776365099
1419066343 15226429057535034485
2053808597 5634104858486531298
920989509 9915312422866475039
1824518705 1266224865894226675
1195718522 9272448211661826926
1988796838 3484661296441930184
1894773920 712159361308626730
444583670 15047924403610563794
42626855 913853411741993767
1398794208 17499912000025907242
84220656 17800883861119395489
821374793 17157804939140869166
1917144034 1884134902390178319
1983554402 19276929133081606
2019555962 15364112927587109099
803898881 16674796048289778686
857726450 16414043800558942100
1008722405 9456910776010218098
1559228554 3862651138406045565
1405786121 8880702636016076179
1469050723 2239758340325051831
1335181629 12444842043148957940
1262130405 10750002345191210326
874853811 6932146259007813655
2028994171 14359096368623118485
1411029325 14401955449228160317
1536509762 15222184437678251407
810191307 11498203093157385539
1476041798 703465128586261
652904145 14814373869486592816
1828365775 626054159056044512
1804597953 11064102122530765747
1402990745 4201481306267048125
1812287689 619050987478654451
1873455098 1545248806618082924
764403830 5674656326743359152
11870775 11690727831588006116
342873570 17831397010810955406
2017460742 13461956190473813717
32842656 15759298815211993755
642418907 3972750253759147533
881146337 11376618891663704011
1501558051 14436305381303500924
1507500134 9014306327742520603
8725855 11610114825461379354
1976916147 11830096658246594646
1039482968 5106131632620887452
1385165899 9160743598756529020
1785724623 722113586609259388
1262481769 5509624282681042248
2130009450 5572641682935154388
1585095859 8342410325259509343
1474645178 7199977801674192620
1974469822 15851657999958003663
781531902 10449873731177219972
1400195950 561736824462437326
1196071881 7931338639510793363
1700790107 14553986558958212712
113934669 4475958375325006611
1607816006 5413976881435062424
2138399067 6497101319113251768
